start;duration;pitch;velocity;instrument
32.72727272727273;0.2727272727272727;59;95;guitar
33.27272727272727;0.2727272727272727;59;95;guitar
33.81818181818181;0.5454545454545454;60;95;guitar
34.90909090909091;0.2727272727272727;60;95;guitar
35.45454545454545;0.2727272727272727;60;95;guitar
36.0;0.2727272727272727;62;95;guitar
36.54545454545455;0.2727272727272727;62;95;guitar
37.090909090909086;0.2727272727272727;61;95;guitar
37.63636363636363;0.2727272727272727;61;95;guitar
38.18181818181818;0.2727272727272727;62;95;guitar
38.72727272727273;0.2727272727272727;62;95;guitar
39.27272727272727;0.2727272727272727;60;95;guitar
39.81818181818181;0.2727272727272727;60;95;guitar
40.36363636363636;0.2727272727272727;59;95;guitar
40.90909090909091;0.2727272727272727;59;95;guitar
41.45454545454545;0.2727272727272727;60;95;guitar
42.0;0.2727272727272727;60;95;guitar
42.54545454545455;0.5454545454545454;59;95;guitar
43.63636363636363;0.2727272727272727;60;95;guitar
44.18181818181818;0.2727272727272727;60;95;guitar
44.72727272727273;0.2727272727272727;59;95;guitar
45.27272727272727;0.2727272727272727;59;95;guitar
45.81818181818181;0.2727272727272727;62;95;guitar
46.36363636363636;0.2727272727272727;62;95;guitar
46.90909090909091;0.2727272727272727;60;95;guitar
47.45454545454545;0.2727272727272727;60;95;guitar
50.18181818181818;0.2727272727272727;59;95;guitar
50.72727272727273;0.2727272727272727;59;95;guitar
51.27272727272727;0.5454545454545454;60;95;guitar
0.2727272727272727;0.2727272727272727;55;95;guitar
0.8181818181818181;0.2727272727272727;55;95;guitar
1.3636363636363635;0.2727272727272727;55;95;guitar
1.909090909090909;0.2727272727272727;55;95;guitar
2.4545454545454546;0.2727272727272727;55;95;guitar
3.0;0.2727272727272727;55;95;guitar
3.5454545454545454;0.2727272727272727;55;95;guitar
4.090909090909091;0.2727272727272727;55;95;guitar
4.636363636363636;0.2727272727272727;55;95;guitar
5.181818181818182;0.2727272727272727;55;95;guitar
5.727272727272727;0.2727272727272727;55;95;guitar
6.2727272727272725;0.2727272727272727;55;95;guitar
6.8181818181818175;0.2727272727272727;55;95;guitar
7.363636363636363;0.2727272727272727;55;95;guitar
9.0;0.2727272727272727;55;95;guitar
9.545454545454545;0.2727272727272727;55;95;guitar
10.09090909090909;0.2727272727272727;55;95;guitar
10.636363636363637;0.2727272727272727;55;95;guitar
11.181818181818182;0.2727272727272727;55;95;guitar
11.727272727272727;0.2727272727272727;55;95;guitar
12.272727272727272;0.2727272727272727;55;95;guitar
12.818181818181818;0.2727272727272727;55;95;guitar
13.363636363636363;0.2727272727272727;55;95;guitar
13.909090909090908;0.2727272727272727;55;95;guitar
14.454545454545453;0.2727272727272727;55;95;guitar
15.0;0.2727272727272727;55;95;guitar
15.545454545454545;0.2727272727272727;55;95;guitar
16.09090909090909;0.2727272727272727;55;95;guitar
17.727272727272727;0.2727272727272727;55;95;guitar
18.272727272727273;0.2727272727272727;55;95;guitar
18.818181818181817;0.2727272727272727;55;95;guitar
19.363636363636363;0.2727272727272727;55;95;guitar
19.909090909090907;0.2727272727272727;55;95;guitar
20.454545454545453;0.2727272727272727;55;95;guitar
21.0;0.2727272727272727;55;95;guitar
21.545454545454543;0.2727272727272727;55;95;guitar
25.09090909090909;0.5454545454545454;55;95;guitar
26.454545454545453;0.2727272727272727;55;95;guitar
27.0;0.2727272727272727;55;95;guitar
27.545454545454543;0.2727272727272727;55;95;guitar
28.09090909090909;0.2727272727272727;55;95;guitar
28.636363636363637;0.2727272727272727;55;95;guitar
29.18181818181818;0.2727272727272727;55;95;guitar
29.727272727272727;0.2727272727272727;55;95;guitar
30.27272727272727;0.2727272727272727;55;95;guitar
30.818181818181817;0.2727272727272727;55;95;guitar
31.363636363636363;0.2727272727272727;55;95;guitar
31.909090909090907;0.2727272727272727;55;95;guitar
32.45454545454545;0.2727272727272727;55;95;guitar
33.0;0.2727272727272727;55;95;guitar
33.54545454545455;0.2727272727272727;55;95;guitar
33.81818181818181;0.5454545454545454;55;95;guitar
35.18181818181818;0.2727272727272727;55;95;guitar
35.72727272727273;0.2727272727272727;55;95;guitar
36.27272727272727;0.2727272727272727;55;95;guitar
36.81818181818181;0.2727272727272727;55;95;guitar
37.36363636363636;0.2727272727272727;55;95;guitar
37.90909090909091;0.2727272727272727;55;95;guitar
38.45454545454545;0.2727272727272727;55;95;guitar
39.0;0.2727272727272727;55;95;guitar
42.54545454545455;0.5454545454545454;55;95;guitar
43.90909090909091;0.2727272727272727;55;95;guitar
44.45454545454545;0.2727272727272727;55;95;guitar
45.0;0.2727272727272727;55;95;guitar
45.54545454545455;0.2727272727272727;55;95;guitar
46.090909090909086;0.2727272727272727;55;95;guitar
46.63636363636363;0.2727272727272727;55;95;guitar
47.18181818181818;0.2727272727272727;55;95;guitar
47.72727272727273;0.2727272727272727;55;95;guitar
48.27272727272727;0.2727272727272727;55;95;guitar
48.81818181818181;0.2727272727272727;55;95;guitar
49.36363636363636;0.2727272727272727;55;95;guitar
49.90909090909091;0.2727272727272727;55;95;guitar
50.45454545454545;0.2727272727272727;55;95;guitar
51.0;0.2727272727272727;55;95;guitar
51.27272727272727;0.5454545454545454;55;95;guitar
0.0;0.2727272727272727;52;95;guitar
0.5454545454545454;0.2727272727272727;52;95;guitar
1.0909090909090908;0.2727272727272727;50;95;guitar
1.6363636363636362;0.2727272727272727;50;95;guitar
2.1818181818181817;0.2727272727272727;53;95;guitar
2.727272727272727;0.2727272727272727;53;95;guitar
3.2727272727272725;0.2727272727272727;52;95;guitar
3.818181818181818;0.2727272727272727;52;95;guitar
5.454545454545454;0.2727272727272727;50;95;guitar
6.0;0.2727272727272727;50;95;guitar
8.727272727272727;0.2727272727272727;52;95;guitar
9.272727272727272;0.2727272727272727;52;95;guitar
9.818181818181818;0.2727272727272727;50;95;guitar
10.363636363636363;0.2727272727272727;50;95;guitar
10.909090909090908;0.2727272727272727;53;95;guitar
11.454545454545453;0.2727272727272727;53;95;guitar
12.0;0.2727272727272727;52;95;guitar
12.545454545454545;0.2727272727272727;52;95;guitar
14.181818181818182;0.2727272727272727;50;95;guitar
14.727272727272727;0.2727272727272727;50;95;guitar
22.09090909090909;0.2727272727272727;50;95;guitar
22.636363636363637;0.2727272727272727;50;95;guitar
23.18181818181818;0.2727272727272727;50;95;guitar
23.727272727272727;0.2727272727272727;50;95;guitar
24.27272727272727;0.2727272727272727;50;95;guitar
24.818181818181817;0.2727272727272727;50;95;guitar
26.18181818181818;0.2727272727272727;52;95;guitar
26.727272727272727;0.2727272727272727;52;95;guitar
27.27272727272727;0.2727272727272727;50;95;guitar
27.818181818181817;0.2727272727272727;50;95;guitar
28.363636363636363;0.2727272727272727;53;95;guitar
28.909090909090907;0.2727272727272727;53;95;guitar
29.454545454545453;0.2727272727272727;52;95;guitar
30.0;0.2727272727272727;52;95;guitar
31.636363636363633;0.2727272727272727;50;95;guitar
32.18181818181818;0.2727272727272727;50;95;guitar
33.81818181818181;0.5454545454545454;52;95;guitar
39.54545454545455;0.2727272727272727;50;95;guitar
40.090909090909086;0.2727272727272727;50;95;guitar
40.63636363636363;0.2727272727272727;50;95;guitar
41.18181818181818;0.2727272727272727;50;95;guitar
41.72727272727273;0.2727272727272727;50;95;guitar
42.27272727272727;0.2727272727272727;50;95;guitar
43.63636363636363;0.2727272727272727;52;95;guitar
44.18181818181818;0.2727272727272727;52;95;guitar
44.72727272727273;0.2727272727272727;50;95;guitar
45.27272727272727;0.2727272727272727;50;95;guitar
45.81818181818181;0.2727272727272727;53;95;guitar
46.36363636363636;0.2727272727272727;53;95;guitar
46.90909090909091;0.2727272727272727;52;95;guitar
47.45454545454545;0.2727272727272727;52;95;guitar
49.090909090909086;0.2727272727272727;50;95;guitar
49.63636363636363;0.2727272727272727;50;95;guitar
51.27272727272727;0.5454545454545454;52;95;guitar
4.363636363636363;0.2727272727272727;48;95;guitar
4.909090909090909;0.2727272727272727;48;95;guitar
7.636363636363636;0.5454545454545454;48;95;guitar
13.09090909090909;0.2727272727272727;48;95;guitar
13.636363636363635;0.2727272727272727;48;95;guitar
16.363636363636363;0.5454545454545454;48;95;guitar
30.545454545454543;0.2727272727272727;48;95;guitar
31.09090909090909;0.2727272727272727;48;95;guitar
33.81818181818181;0.5454545454545454;48;95;guitar
48.0;0.2727272727272727;48;95;guitar
48.54545454545454;0.2727272727272727;48;95;guitar
51.27272727272727;0.5454545454545454;48;95;guitar
6.545454545454545;0.2727272727272727;43;95;guitar
7.090909090909091;0.2727272727272727;43;95;guitar
15.272727272727272;0.2727272727272727;43;95;guitar
15.818181818181817;0.2727272727272727;43;95;guitar
32.72727272727273;0.2727272727272727;43;95;guitar
33.27272727272727;0.2727272727272727;43;95;guitar
50.18181818181818;0.2727272727272727;43;95;guitar
50.72727272727273;0.2727272727272727;43;95;guitar
